"Data";"Concessões - Pessoas jurídicas - Crédito rural com taxas de mercado - Recursos direcionados - 20687";"Concessões - Pessoas jurídicas - Crédito rural com taxas reguladas - Recursos direcionados - 20688";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado - Recursos direcionados - 20690";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas - Recursos direcionados - 20691";"Concessões - Pessoas jurídicas - Capital de giro com recursos do BNDES - Recursos direcionados - 20693";"Concessões - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES - Recursos direcionados - 20694";"Concessões - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES - Recursos direcionados - 20695";"Concessões - Pessoas jurídicas - Outros créditos direcionados - Recursos direcionados - 20697";"Concessões - Pessoas jurídicas - Total - Recursos direcionados - 20686"
2017-06-01;0,0358377292110004;0,0435671598139681;-0,050498276452196;-0,0563193530694081;-0,0120623536222254;-0,119832330597813;-0,00711387652694755;-0,053546745049381;-0,219856995856914
2017-07-01;-0,0356495706322251;-0,0381221993679232;-0,0348670520054528;-0,0433365594821242;-0,165109377322945;0,050425749198904;-0,00995559931807842;-0,0508513688080251;-0,327533999789276
2017-08-01;0,00792945147976776;-0,0354124477410968;-0,0289324945959724;-0,015675663003859;-0,132053369041471;-0,0565903419827519;0,00216900803245614;0,00641544372316462;-0,252148481435509
2017-09-01;0,0698600701217275;-0,0137320784470642;-0,0521444443225912;-0,0208164922600256;-0,0652999833082285;-0,0871443745247391;-0,0146406044142653;-0,0600623392801577;-0,243982054968048
2017-10-01;0,0160692683324116;0,0416131794852187;-0,0249722574783047;-0,0252309875941073;-0,0587824484704248;-0,0869920763185127;-0,0126715837633228;0,0426700758080896;-0,108296829998952
2017-11-01;0,0164535300762722;-0,109511614354821;-0,0174372044145545;-0,0229742864501283;-0,010834424734337;-0,095239645244944;-0,00881777137119848;-0,00822282299444734;-0,256346687400338
2017-12-01;0,144170071658193;-0,128628137951053;-0,00653137683366686;-0,00544876761151703;-0,0130206808035339;-0,00371443461412392;-0,00848543539982615;-0,0595028249841458;-0,0810496013582646
2018-01-01;0,0933483076873069;-0,0907760554269435;-0,0498417441993354;-0,0226044263018077;-0,0315055748014965;-0,0539486601545114;-0,0137951455365545;-0,014346012191484;-0,18333771466216
2018-02-01;0,0307564070912798;-0,0188700754720497;-0,0128276348808555;-0,028867235537567;-0,0460746001357984;-0,170154896191557;-0,0169839764309874;0,0112806157062307;-0,251983430213407
2018-03-01;0,148378349264211;-0,0122839986449656;-0,0100705169321541;-0,0208373986538759;-0,0249211851869184;-0,0649855224372973;0,000910021124937466;0,0128528682267099;0,029042616760647
2018-04-01;-0,0423380674494019;0,00879761726212842;-0,0198266123307642;-0,0144138804850098;-0,0155461252826796;-0,226415037766288;-0,0198389597855774;-0,00512258728299834;-0,3344803543658
2018-05-01;-0,0306017618546304;0,0299139370854466;-0,0178188938805318;-0,0127701386007824;-0,0145867481194741;0,10429237075811;-0,00114163080645693;-0,0236938455439412;0,0335932890377395
2018-06-01;0,0342323643576193;-0,197368877508806;0,00160780076548137;-0,0188869862891486;-0,00272942660813819;-0,0384240385881222;-0,00548030857362528;0,0245761813431283;-0,202545068305171
2018-07-01;-0,0193282276324865;0,0209796640477101;-0,021703040702566;0,0363183249981282;-0,0112206640800472;-0,169959800878702;-0,00871178461478463;-0,0165874097680617;-0,190111785484947
2018-08-01;0,262774043977505;0,139757866544153;-0,00951737749893358;-0,00147866105963152;0,00230809590952164;0,10042760741481;-0,0163416666262322;-0,0646441827414713;0,413491842582138
2018-09-01;-0,0829743218179584;0,0429519176036535;0,0213735425462542;0,00866853790500925;-0,0131038404918425;-0,0791988847010788;0,0145927075499207;0,00454759700827177;-0,0829380057852086
2018-10-01;-0,0390149780164571;-0,0765311362660076;-0,00965457132415538;0,00246483501829089;-0,0319159587912936;-0,073908372529506;0,00223223406144819;-0,0622131524644906;-0,288454663803887
2018-11-01;-0,00156938496857335;-0,0716353514617089;-0,00198189208726156;-0,00482493981969808;-0,0281993407719951;0,0521814190536851;-0,00666870575407053;0,0617896879565808;-0,000912572547962287
2018-12-01;-0,116771362830161;-0,0757671485095887;0,0095434263511742;0,00259662530947116;-0,00406087816243058;0,232590424663324;0,00634446427933974;0,0742250744198167;0,128578763468788
2019-01-01;-0,00140900299608703;-0,157069376225586;-0,00167545573668214;-0,00638481597972715;-0,0388648417321359;0,249392346033542;0,0511875661492387;0,0154724446615345;0,110648864174096
2019-02-01;0,0531219256214832;-0,108613145796088;-0,0158578814403548;0,0101731745586957;-0,012300598563994;0,183959451476923;0,0159706690426217;0,00456879434211055;0,131327769164614
2019-03-01;-0,127616872102815;-0,157636229541645;-0,0127567216154646;-0,0125456534621281;-0,0304996557638117;0,126016483851591;-0,00867815621375096;-0,0291428135939105;-0,252859618441935
2019-04-01;-0,0729398373695321;-0,118519223574386;0,00120653266214926;0,00486343715792774;-0,00766549397942572;-0,167614093513145;0,0008831825887441;0,00567063655448931;-0,354424584760253
2019-05-01;0,0813900300184175;-0,177840163618377;0,00174046425323705;-0,00406241753311054;-0,0076420567509384;-0,267676813603085;0,000218638085321329;0,0165695545843539;-0,35738476217013
2019-06-01;-0,0955514626841607;0,0882438425670015;0,00528502620135558;0,0174031871280946;-0,0325739087645304;-0,0224725741604944;0,00726324517947687;-0,0254644866851809;-0,0579593254516098
2019-07-01;0,104764507967327;-0,0643348168373747;0,0111196779351531;-0,0409601379301055;-0,0241427070544867;-0,128951672313153;0,00160195596179868;0,0104705365159312;-0,130326920426086
2019-08-01;-0,0969756910524256;-0,0763378926422638;0,00189513449214768;-0,00677658136999631;-0,0148408506198549;-0,0319320131790996;0,000107489381181908;0,0188158571175591;-0,206188145542033
2019-09-01;0,120668980441176;-0,0282027827507913;-0,0240473763365213;-0,010579523929247;-0,0059659879767902;-0,124374709560807;-0,0120110040940322;0,0265905899946439;-0,0579353328124907
2019-10-01;0,13369853208651;0,0136861804796282;-0,00234823053344967;0,00238053113306995;-0,00903092046044839;-0,0539330802780745;-0,0084614145505232;0,04681867701588;0,122575474948657
2019-11-01;0,0970145565695665;-0,0134744197792254;-0,00602316746088459;0,00133449533601095;-0,00886290403262325;-0,0831475255829889;0,00386996765171927;0,0125354501012661;0,00324326420833621
2019-12-01;0,0230379067901645;0,0075088990915346;-0,0203066747012003;-0,00589352596613906;-0,0185782446576241;-0,457034067189637;0,00868453308353981;-0,0212549966943132;-0,483883686015538
2020-01-01;-0,0511477742164264;0,0402281878940776;0,0206894422674121;0,00775702080185287;-0,00644315795566364;-0,412043468616658;-0,0531412282561969;0,159348979855521;-0,294751998226081
2020-02-01;-0,041191420653714;0,00387201381699335;0,0080010723242053;-0,0173294859895024;-0,00024070966962056;-0,244765924329256;-0,0181493308189889;0,0194177428164084;-0,290384482939004
2020-03-01;0,0335876305546787;0,160341366240907;0,0378693002917998;0,0533210691366904;0,00188590794891029;-0,319334205219826;0,00216625445470532;0,0735579880307059;0,0435184259295966
2020-04-01;0,0924512163171006;0,140618655680837;0,0530905073877286;0,0481548949976118;0,0173947228599517;0,418001875372181;0,0106346363652126;0,0962989889241136;0,876641565741778
2020-05-01;-0,0447023817981065;0,157143509683509;0,0593710671975761;0,0613123576207504;0,0758741632994645;0,427584969299927;-0,0011312788887165;0,283756416496244;1,01947419559118
2020-06-01;0,00160569579008953;-0,132722565253771;0,00340305622547234;-0,000763150471574028;0,0484301960037863;0,183385756147603;-0,0080058775854341;0,229561490866016;0,325079165377347
2020-07-01;0,0611357845778413;0,200879248356361;0,0366162023368204;-0,00326941736655627;0,03551139837676;0,209698623213129;-0,00424301989633921;2,09639124580615;2,63259848485706
2020-08-01;0,00219068055692945;-0,0370404624742405;0,0125742187174035;-0,00692913033684382;0,00905571255144867;0,177331106921025;-0,00798417143998791;1,2904714583772;1,43966735037189
2020-09-01;0,117616504892683;-0,0921981091788756;0,0536188934109935;-0,0135588521405588;0,0139046398492422;0,0511390667507752;-0,0110051041275729;1,78847465273954;1,9078871334342
